0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49.2348	34.724	63.637	136.609	414.261	77.0649	193.287	206.63	117.386	52.297	75.1371	128.186	129.792	77.7868	46.0401	76.2282	43.9338	70.0671	100.828	71.2443	46.6372	70.07	101.626	65.3129	723.698	258.506	115.789	31.2337	106.929	29.907	25.7532	180.944	115.376	206.902	344.588	56.9385	280.27	92.5379	152.777	43.1112	93.6259	67.8202	86.508	180.412	185.39	69.7172	426.097	287.042	71.0614	123.556	58.8206	362.832	22.3942	98.616	88.5686	92.0006	158.066	57.0176	40.4674	90.3216	42.258	14.8096	31.5653	73.495	469.69	74.0609	63.0407	107.982	202.601	91.4356	308.9	674.121	326.096	259.691	237.272	90.3752	32.0238	46.2319	10.4216	54.3041	19.1567	398.846	74.6757	127.716	29.2699	37.4405	171.692	98.4326	82.875	211.333	34.2779	269.25	318.46	34.8622	69.7345	159.646	25.3207	41.3383	23.1543	34.6516	65.1025	251.68	89.1078	22.729	133.973	64.5864	160.575	267.813	25.8447	269.193	47.655	181.297	41.672	127.886	72.1363	79.3034	68.9129	35.554	41.1023	98.7204	82.9323	65.1675	90.2324	57.0129	344.293	112.434	43.4238	230.034	159.069	364.809	45.5023	165.192	15.3271	42.5235	66.9814	17.7916	75.1463	57.2607	18.8938	133.977	42.3631	26.6788	30.7809	76.5075	234.406	45.4326	26.6692	47.1655	29.5561	139.61	48.9425	32.1009	315.367	40.8003	221.108	26.939	78.2786	45.4856	83.4986	91.6161	101.435	89.9811	158.598	76.847	12.5546	114.301	76.9521	30.6561	217.061	311.388	190.398	48.2947	38.8839	309.748	139.657	52.6922	152.942	330.338	64.6073	107.819	13.714	31.7812	50.2732	351.243	20.6098	105.209	49.2559	105.907	178.818	125.056	64.7742	23.3658	70.4924	24.2852	127.288	74.697	209.068	28.4825	30.5016	31.6831	
0.0001	0.0001	1.0001	1.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	1.0001	1.0001	0.0001	0.0001	0.0001	0.0001	3.0001	0.0001	1.0001	0.0001	0.0001	1.0001	0.0001	1.0001	1.0001	1.0001	0.0001	0.0001	0.0001	1.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	2.0001	2.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	2.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	1.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	2.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	1.0001	2.0001	2.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	
3.92348	3.4724	6.3637	13.6609	41.4261	7.70649	18.3287	20.663	11.7386	5.2297	7.51371	12.8186	12.9792	7.77868	4.60401	7.62282	4.39338	7.00671	10.0828	7.12443	4.66372	7.007	10.2626	6.53129	72.3698	25.8506	11.5789	3.12337	10.6929	2.9907	2.57532	18.0944	11.5376	20.6902	34.4588	4.69385	28.027	9.25379	15.2777	4.31112	9.36259	6.78202	8.6508	18.0412	18.539	6.97172	42.6097	28.7042	7.10614	11.3556	5.88206	36.2832	2.23942	9.8616	8.85686	9.20006	15.8066	4.70176	4.04674	9.03216	4.2258	1.48096	4.15653	7.3495	46.969	7.40609	6.30407	10.7982	20.2601	9.14356	30.89	67.4121	32.6096	25.9691	23.7272	9.03752	3.20238	4.62319	1.04216	5.43041	1.91567	33.2372	6.7887	12.7716	2.92699	3.74405	17.1692	9.84326	8.2875	21.1333	3.42779	26.925	31.846	3.48622	6.97345	15.9646	2.53207	4.13383	2.41543	3.46516	6.51025	25.168	8.91078	2.2729	13.3973	6.45864	16.0575	26.7813	2.58447	26.9193	4.7655	18.1297	4.1672	12.7886	7.21363	6.93034	6.89129	3.5554	4.11023	9.87204	8.29323	5.92432	9.12324	6.70129	34.4293	11.2434	4.34238	23.0034	15.9069	36.4809	4.55023	16.6192	1.53271	4.25235	6.69814	1.77916	7.51463	5.72607	1.88938	13.3977	3.23631	2.66788	3.07809	7.65075	23.4406	4.54326	1.66692	4.71655	2.95561	13.961	4.89425	3.21009	31.5367	4.08003	22.1108	2.6939	7.82786	4.54856	8.34986	9.16161	11.1435	8.99811	15.8598	7.6847	1.25546	11.4301	6.69521	3.06561	21.7061	31.1388	19.0398	4.82947	3.88839	30.9748	13.9657	5.26922	15.2942	33.0338	6.46073	10.7819	1.3714	3.17812	5.02732	35.1243	1.06098	10.5209	4.92559	10.5907	16.8818	12.5056	6.47742	2.33658	7.04924	2.42852	12.7288	7.4697	20.9068	2.84825	4.05016	3.16831	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	
49.2348	34.724	63.637	136.609	414.261	77.0649	193.287	206.63	117.386	52.297	75.1371	128.186	129.792	77.7868	46.0401	75.2282	43.9338	70.0671	100.828	71.2443	46.6372	70.07	101.626	65.3129	723.698	258.506	115.789	31.2337	106.929	29.907	25.7532	180.944	115.376	206.902	344.588	56.9385	280.27	92.5379	152.777	43.1112	93.6259	67.8202	86.508	180.412	185.39	69.7172	426.097	287.042	71.0614	123.556	58.8206	362.832	22.3942	98.616	88.5686	92.0006	158.066	57.0176	40.4674	90.3216	42.258	14.8096	31.5653	73.495	469.69	74.0609	63.0407	107.982	202.601	91.4356	308.9	674.121	326.096	259.691	237.272	90.3752	32.0238	46.2319	10.4216	54.3041	19.1567	398.846	74.6757	127.716	29.2699	37.4405	171.692	98.4326	82.875	211.333	34.2779	269.25	318.46	34.8622	69.7345	159.646	25.3207	41.3383	23.1543	34.6516	65.1025	251.68	89.1078	22.729	133.973	64.5864	160.575	267.813	25.8447	269.193	47.655	181.297	41.672	127.886	72.1363	79.3034	68.9129	35.554	41.1023	98.7204	82.9323	65.1675	90.2324	57.0129	344.293	112.434	43.4238	230.034	159.069	364.809	45.5023	165.192	15.3271	42.5235	66.9814	17.7916	75.1463	57.2607	18.8938	133.977	42.3631	26.6788	30.7809	76.5075	234.406	45.4326	26.6692	47.1655	29.5561	139.61	48.9425	32.1009	315.367	40.8003	221.108	26.939	78.2786	45.4856	83.4986	91.6161	101.435	89.9811	158.598	76.847	12.5546	114.301	76.9521	30.6561	217.061	311.388	190.398	48.2947	38.8839	309.748	139.657	52.6922	152.942	330.338	64.6073	107.819	13.714	31.7812	50.2732	351.243	20.6098	105.209	49.2559	105.907	178.818	125.056	64.7742	23.3658	70.4924	24.2852	127.288	74.697	209.068	28.4825	30.5016	31.6831	
0.0001	0.0001	1.0001	1.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	1.0001	1.0001	0.0001	0.0001	0.0001	1.0001	4.0001	0.0001	1.0001	0.0001	0.0001	1.0001	0.0001	1.0001	1.0001	1.0001	1.0001	0.0001	0.0001	1.0001	1.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	2.0001	2.0001	1.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	2.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	1.0001	0.0001	2.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	2.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	2.0001	0.0001	0.0001	1.0001	2.0001	2.0001	0.0001	2.0001	1.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	
3.92348	3.4724	6.3637	13.6609	41.4261	7.70649	18.3287	20.663	11.7386	5.2297	7.51371	12.8186	12.9792	7.77868	4.60401	7.62282	4.39338	7.00671	10.0828	7.12443	4.66372	7.007	10.2626	6.53129	72.3698	25.8506	11.5789	3.12337	10.6929	2.9907	2.57532	18.0944	11.5376	20.6902	34.4588	4.69385	28.027	9.25379	15.2777	4.31112	9.36259	6.78202	8.6508	18.0412	18.539	6.97172	42.6097	28.7042	7.10614	11.3556	5.88206	36.2832	2.23942	9.8616	8.85686	9.20006	15.8066	4.70176	4.04674	9.03216	4.2258	1.48096	4.15653	7.3495	46.969	7.40609	6.30407	10.7982	20.2601	9.14356	30.89	67.4121	32.6096	25.9691	23.7272	9.03752	3.20238	4.62319	1.04216	5.43041	1.91567	33.2372	6.7887	12.7716	2.92699	3.74405	17.1692	9.84326	8.2875	21.1333	3.42779	26.925	31.846	3.48622	6.97345	15.9646	2.53207	4.13383	2.41543	3.46516	6.51025	25.168	8.91078	2.2729	13.3973	6.45864	16.0575	26.7813	2.58447	26.9193	4.7655	18.1297	4.1672	12.7886	7.21363	6.93034	6.89129	3.5554	4.11023	9.87204	8.29323	5.92432	9.12324	6.70129	34.4293	11.2434	4.34238	23.0034	15.9069	36.4809	4.55023	16.6192	1.53271	4.25235	6.69814	1.77916	7.51463	5.72607	1.88938	13.3977	3.23631	2.66788	3.07809	6.65075	23.4406	4.54326	1.66692	4.71655	2.95561	13.961	4.89425	3.21009	31.5367	4.08003	22.1108	1.6939	7.82786	4.54856	8.34986	9.16161	11.1435	8.99811	15.8598	7.6847	1.25546	11.4301	6.69521	3.06561	21.7061	31.1388	19.0398	4.82947	3.88839	30.9748	13.9657	5.26922	15.2942	33.0338	6.46073	10.7819	1.3714	3.17812	5.02732	35.1243	1.06098	10.5209	4.92559	10.5907	16.8818	12.5056	6.47742	2.33658	7.04924	2.42852	12.7288	7.4697	20.9068	2.84825	4.05016	3.16831	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0001	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	1.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	
49.2348	34.724	62.637	136.609	414.261	84.7714	193.287	206.63	117.386	52.297	75.1371	128.186	129.792	77.7868	46.0401	75.2282	43.9338	70.0671	110.911	71.2443	46.6372	70.07	101.626	65.3129	723.698	258.506	115.789	31.2337	106.929	32.8976	25.7532	180.944	115.376	206.902	344.588	56.9385	280.27	92.5379	152.777	43.1112	93.6259	67.8202	86.508	180.412	185.39	69.7172	426.097	287.042	71.0614	123.556	58.8206	362.832	22.3942	98.616	88.5686	92.0006	158.066	57.0176	40.4674	90.3216	42.258	14.8096	31.5653	73.495	469.69	74.0609	63.0407	107.982	202.601	91.4356	308.9	674.121	326.096	259.691	237.272	90.3752	32.0238	46.2319	10.4216	54.3041	19.1567	398.846	74.6757	140.487	29.2699	37.4405	171.692	98.4326	82.875	211.333	37.7056	269.25	318.46	34.8622	69.7345	159.646	25.3207	41.3383	23.1543	34.6516	65.1025	251.68	89.1078	22.729	133.973	64.5864	160.575	267.813	25.8447	269.193	52.4205	181.297	41.672	127.886	72.1363	79.3034	68.9129	35.554	41.1023	98.7204	82.9323	65.1675	90.2324	57.0129	344.293	112.434	43.4238	230.034	159.069	364.809	45.5023	165.192	15.3271	42.5235	66.9814	17.7916	75.1463	57.2607	18.8938	133.977	42.3631	26.6788	30.7809	76.5075	234.406	45.4326	26.6692	47.1655	29.5561	139.61	48.9425	32.1009	315.367	40.8003	221.108	26.939	78.2786	45.4856	83.4986	91.6161	101.435	89.9811	158.598	76.847	12.5546	114.301	76.9521	30.6561	217.061	311.388	190.398	48.2947	38.8839	309.748	139.657	52.6922	152.942	330.338	64.6073	107.819	13.714	31.7812	50.2732	351.243	20.6098	105.209	49.2559	105.907	178.818	125.056	64.7742	23.3658	70.4924	24.2852	127.288	74.697	209.068	28.4825	30.5016	31.6831	
0.0001	0.0001	1.0001	1.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	1.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	1.0001	1.0001	0.0001	0.0001	0.0001	1.0001	4.0001	0.0001	1.0001	0.0001	0.0001	1.0001	0.0001	1.0001	2.0001	1.0001	1.0001	0.0001	0.0001	1.0001	1.0001	1.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	2.0001	2.0001	1.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	2.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	1.0001	0.0001	2.0001	0.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	2.0001	2.0001	1.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	3.0001	0.0001	0.0001	1.0001	2.0001	2.0001	0.0001	2.0001	1.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	2.0001	0.0001	0.0001	0.0001	1.0001	0.0001	1.0001	0.0001	
3.92348	3.4724	6.3637	13.6609	41.4261	7.70649	18.3287	20.663	11.7386	5.2297	7.51371	12.8186	12.9792	7.77868	4.60401	7.62282	4.39338	7.00671	10.0828	7.12443	4.66372	7.007	10.2626	6.53129	72.3698	24.8506	11.5789	3.12337	10.6929	2.9907	2.57532	18.0944	11.5376	20.6902	34.4588	4.69385	28.027	9.25379	15.2777	4.31112	9.36259	6.78202	8.6508	18.0412	18.539	6.97172	42.6097	28.7042	7.10614	11.3556	5.88206	36.2832	2.23942	9.8616	8.85686	9.20006	16.8066	4.70176	4.04674	9.03216	4.2258	1.48096	4.15653	7.3495	46.969	7.40609	6.30407	10.7982	20.2601	9.14356	30.89	67.4121	32.6096	25.9691	23.7272	9.03752	3.20238	4.62319	1.04216	5.43041	1.91567	33.2372	6.7887	12.7716	2.92699	3.74405	17.1692	9.84326	8.2875	21.1333	3.42779	26.925	31.846	3.48622	6.97345	15.9646	2.53207	4.13383	2.41543	2.46516	6.51025	25.168	8.91078	2.2729	13.3973	6.45864	16.0575	26.7813	2.58447	26.9193	4.7655	18.1297	4.1672	12.7886	7.21363	6.93034	6.89129	3.5554	4.11023	9.87204	8.29323	5.92432	9.12324	6.70129	34.4293	11.2434	4.34238	23.0034	15.9069	36.4809	4.55023	16.6192	1.53271	4.25235	6.69814	1.77916	7.51463	5.72607	1.88938	13.3977	3.23631	2.66788	3.07809	5.65075	23.4406	4.54326	1.66692	4.71655	2.95561	13.961	4.89425	3.21009	31.5367	4.08003	22.1108	1.6939	7.82786	4.54856	8.34986	9.16161	11.1435	8.99811	15.8598	7.6847	1.25546	11.4301	6.69521	3.06561	21.7061	31.1388	19.0398	4.82947	3.88839	30.9748	13.9657	5.26922	15.2942	33.0338	6.46073	10.7819	1.3714	3.17812	5.02732	35.1243	1.06098	10.5209	4.92559	10.5907	16.8818	12.5056	6.47742	2.33658	7.04924	2.42852	12.7288	7.4697	20.9068	2.84825	4.05016	3.16831	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0001	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	1.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	
49.2348	34.724	62.637	136.609	414.261	84.7714	193.287	206.63	117.386	52.297	75.1371	128.186	129.792	77.7868	46.0401	75.2282	43.9338	70.0671	110.911	71.2443	51.301	70.07	101.626	65.3129	723.698	258.506	115.789	31.2337	106.929	35.8883	25.7532	180.944	115.376	206.902	344.588	56.9385	280.27	92.5379	152.777	43.1112	93.6259	67.8202	86.508	179.412	185.39	69.7172	426.097	287.042	71.0614	123.556	64.7026	362.832	22.3942	98.616	88.5686	92.0006	158.066	57.0176	40.4674	90.3216	42.258	14.8096	31.5653	73.495	469.69	74.0609	63.0407	107.982	202.601	91.4356	308.9	674.121	326.096	259.691	237.272	90.3752	32.0238	46.2319	10.4216	54.3041	19.1567	398.846	81.4644	140.487	29.2699	37.4405	171.692	98.4326	82.875	211.333	37.7056	269.25	318.46	34.8622	69.7345	159.646	25.3207	41.3383	23.1543	34.6516	65.1025	251.68	89.1078	22.729	133.973	64.5864	160.575	267.813	25.8447	269.193	52.4205	181.297	41.672	127.886	72.1363	79.3034	68.9129	35.554	41.1023	98.7204	82.9323	65.1675	90.2324	57.0129	344.293	112.434	42.4238	230.034	159.069	364.809	45.5023	165.192	15.3271	42.5235	66.9814	17.7916	75.1463	57.2607	18.8938	133.977	42.3631	26.6788	30.7809	76.5075	234.406	45.4326	26.6692	47.1655	29.5561	139.61	48.9425	32.1009	315.367	40.8003	220.108	26.939	78.2786	45.4856	83.4986	91.6161	101.435	89.9811	158.598	76.847	12.5546	114.301	76.9521	30.6561	217.061	311.388	190.398	48.2947	38.8839	309.748	139.657	52.6922	152.942	330.338	64.6073	107.819	13.714	31.7812	50.2732	351.243	21.6707	105.209	49.2559	105.907	178.818	125.056	64.7742	23.3658	70.4924	24.2852	127.288	74.697	209.068	28.4825	30.5016	31.6831	
0.0001	0.0001	1.0001	1.0001	1.0001	1.0001	0.0001	1.0001	0.0001	0.0001	2.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	1.0001	1.0001	0.0001	0.0001	0.0001	1.0001	3.0001	0.0001	1.0001	0.0001	0.0001	1.0001	0.0001	1.0001	2.0001	1.0001	1.0001	0.0001	0.0001	1.0001	1.0001	1.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	1.0001	0.0001	2.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	2.0001	2.0001	1.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	2.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	0.0001	2.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	1.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.0001	1.0001	0.0001	2.0001	0.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	2.0001	3.0001	1.0001	1.0001	0.0001	0.0001	1.0001	1.0001	0.0001	3.0001	0.0001	0.0001	1.0001	3.0001	2.0001	0.0001	2.0001	1.0001	0.0001	0.0001	1.0001	0.0001	1.0001	0.0001	0.0001	0.0001	1.0001	0.0001	0.0001	1.0001	0.0001	0.0001	0.0001	0.0001	0.0001	2.0001	0.0001	0.0001	0.0001	1.0001	0.0001	1.0001	0.0001	
3.92348	3.4724	6.3637	13.6609	41.4261	7.70649	18.3287	20.663	11.7386	5.2297	7.51371	12.8186	12.9792	7.77868	4.60401	7.62282	4.39338	7.00671	10.0828	7.12443	4.66372	7.007	10.2626	6.53129	72.3698	24.8506	11.5789	3.12337	10.6929	2.9907	2.57532	18.0944	11.5376	20.6902	34.4588	4.69385	28.027	9.25379	15.2777	4.31112	9.36259	6.78202	8.6508	18.0412	17.539	6.97172	42.6097	28.7042	7.10614	11.3556	5.88206	36.2832	2.23942	9.8616	8.85686	9.20006	16.8066	4.70176	4.04674	9.03216	4.2258	1.48096	4.15653	7.3495	46.969	6.40609	6.30407	10.7982	20.2601	9.14356	30.89	67.4121	32.6096	25.9691	23.7272	9.03752	3.20238	4.62319	1.04216	5.43041	1.91567	33.2372	6.7887	12.7716	2.92699	3.74405	17.1692	9.84326	8.2875	21.1333	3.42779	26.925	31.846	3.48622	6.97345	15.9646	2.53207	4.13383	2.41543	2.46516	6.51025	25.168	8.91078	3.2729	13.3973	6.45864	16.0575	26.7813	2.58447	26.9193	4.7655	18.1297	4.1672	12.7886	7.21363	6.93034	6.89129	3.5554	4.11023	9.87204	8.29323	5.92432	9.12324	6.70129	34.4293	11.2434	4.34238	23.0034	15.9069	36.4809	4.55023	16.6192	1.53271	4.25235	6.69814	1.77916	7.51463	5.72607	1.88938	13.3977	3.23631	2.66788	3.07809	5.65075	23.4406	4.54326	1.66692	4.71655	2.95561	13.961	4.89425	3.21009	31.5367	4.08003	22.1108	1.6939	7.82786	4.54856	8.34986	9.16161	11.1435	8.99811	15.8598	7.6847	1.25546	11.4301	6.69521	3.06561	21.7061	31.1388	19.0398	4.82947	3.88839	30.9748	13.9657	5.26922	15.2942	33.0338	6.46073	10.7819	1.3714	3.17812	5.02732	35.1243	1.06098	10.5209	4.92559	10.5907	16.8818	12.5056	6.47742	2.33658	7.04924	2.42852	12.7288	7.4697	20.9068	2.84825	4.05016	3.16831	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0001	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	1.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	
